new_id,item_id,title,year,query,image
401,2469,Peggy Sue Got Married,1986,https://www.omdbapi.com/?apikey=437defe6&t=Peggy+Sue+Got+Married&y=1986,https://m.media-amazon.com/images/M/MV5BYjg2MzE1MzQtZDY2My00YzU2LThjNmMtODY5YTU5ZDQ2MzAzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
402,3524,Arthur,1981,https://www.omdbapi.com/?apikey=437defe6&t=Arthur&y=1981,https://m.media-amazon.com/images/M/MV5BZjc4NGYwYmQtZDgyYi00OTQ1LWJmOTgtNWEwNmY1NjczMzVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
403,1806,Paulie,1998,https://www.omdbapi.com/?apikey=437defe6&t=Paulie&y=1998,https://m.media-amazon.com/images/M/MV5BY2MwZjM2NTYtNmU5Zi00NWM3LTg1ZWUtMjJkZTkxMTcwNWY4XkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_SX300.jpg
404,569,Little Big League,1994,https://www.omdbapi.com/?apikey=437defe6&t=Little+Big+League&y=1994,https://m.media-amazon.com/images/M/MV5BNTEwZjYyMTEtNzk2NS00MDdhLWE0MzYtMzMyMzBlZGQ2ZTBjXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg
405,2506,The Other Sister,1999,https://www.omdbapi.com/?apikey=437defe6&t=The+Other+Sister&y=1999,https://m.media-amazon.com/images/M/MV5BZTlkNDFhZmEtNjhiMC00NzM4LWJmZmYtYWUyYzM0YjMzYmFhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
406,2082,The Mighty Ducks,1992,https://www.omdbapi.com/?apikey=437defe6&t=The+Mighty+Ducks&y=1992,https://m.media-amazon.com/images/M/MV5BZTc4YzQ4NTMtZjc2Yy00OWY1LWIxNGMtZTJkMmFiN2M4ZGViL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
407,2966,The Straight Story,1999,https://www.omdbapi.com/?apikey=437defe6&t=The+Straight+Story&y=1999,https://m.media-amazon.com/images/M/MV5BNmE1MDk4OWEtYjk1NS00MWU2LTk5ZWItYjZhYmRkODRjMDc0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
408,838,Emma,1996,https://www.omdbapi.com/?apikey=437defe6&t=Emma&y=1996,https://m.media-amazon.com/images/M/MV5BN2E1YTUzZDAtODQ2YS00MWNjLWEzMzAtZjgwY2M3ZTcwOTJhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
409,1688,Anastasia,1997,https://www.omdbapi.com/?apikey=437defe6&t=Anastasia&y=1997,https://m.media-amazon.com/images/M/MV5BNGJiNWFlYTMtZTBiZi00ZTVmLWJmZmMtNzEzYzZjNzYzZmRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
410,364,The Lion King,1994,https://www.omdbapi.com/?apikey=437defe6&t=The+Lion+King&y=1994,https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_SX300.jpg
411,199,The Umbrellas of Cherbourg,1964,https://www.omdbapi.com/?apikey=3e0ee9be&t=The+Umbrellas+of+Cherbourg&y=1964,https://m.media-amazon.com/images/M/MV5BMWRkNWE1ZTMtY2ZhYy00NDFjLWI3ODktNDM4ZDIwOTMzNDQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
412,1030,Pete's Dragon,1977,https://www.omdbapi.com/?apikey=437defe6&t=Pete%27s+Dragon&y=1977,https://m.media-amazon.com/images/M/MV5BMjJkMjcyOTktYTIwNC00MTY3LWE4ZTAtMTdlODg0NDE3YTQ1XkEyXkFqcGdeQXVyNjM1MTQ0NTQ@._V1_SX300.jpg
413,1380,Grease,1978,https://www.omdbapi.com/?apikey=437defe6&t=Grease&y=1978,https://m.media-amazon.com/images/M/MV5BZmUyMDEyOTgtZmUwOS00NTdkLThlNzctNTM1ODQ4M2VhMjdhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
414,3604,Gypsy,1962,https://www.omdbapi.com/?apikey=437defe6&t=Gypsy&y=1962,https://m.media-amazon.com/images/M/MV5BM2FiYWQzOGItZjBlNS00ZjMyLWEwZjAtYzMwYTlmNGI1MzZlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
415,1947,West Side Story,1961,https://www.omdbapi.com/?apikey=437defe6&t=West+Side+Story&y=1961,https://m.media-amazon.com/images/M/MV5BMTM0NDAxOTI5MF5BMl5BanBnXkFtZTcwNjI4Mjg3NA@@._V1_SX300.jpg
416,3600,Blue Hawaii,1961,https://www.omdbapi.com/?apikey=437defe6&t=Blue+Hawaii&y=1961,https://m.media-amazon.com/images/M/MV5BYTRmYWJlMTMtMzM0NS00MmM3LWFlM2EtYTI1YmY5YjJlMDcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
417,2017,Babes in Toyland,1961,https://www.omdbapi.com/?apikey=437defe6&t=Babes+in+Toyland&y=1961,"https://m.media-amazon.com/images/M/MV5BZjdlNmEzOTQtNjhlMS00MDZiLTk2YjUtMWEzMzI3ODc4MDVmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
418,3610,Roustabout,1964,https://www.omdbapi.com/?apikey=437defe6&t=Roustabout&y=1964,https://m.media-amazon.com/images/M/MV5BZWNjMDRkOWEtMTVlNy00ZDc0LWJlYTgtZmExN2M3NmUzYzJiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
419,383,Wyatt Earp,1994,https://www.omdbapi.com/?apikey=437defe6&t=Wyatt+Earp&y=1994,https://m.media-amazon.com/images/M/MV5BZTY2NDVhZGUtZTY2MC00MTBhLTg4YTQtN2ZiODU4OWM2YTNjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
420,266,Legends of the Fall,1994,https://www.omdbapi.com/?apikey=437defe6&t=Legends+of+the+Fall&y=1994,https://m.media-amazon.com/images/M/MV5BMTYwMjYxNTAyN15BMl5BanBnXkFtZTgwMTc3MjkyMTE@._V1_SX300.jpg
421,3074,Jeremiah Johnson,1972,https://www.omdbapi.com/?apikey=437defe6&t=Jeremiah+Johnson&y=1972,https://m.media-amazon.com/images/M/MV5BYzE0NWI0ZDctYjkwNi00YTM3LWI4MjYtZGRlN2JiMjZmYzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
422,3508,The Outlaw Josey Wales,1976,https://www.omdbapi.com/?apikey=437defe6&t=The+Outlaw+Josey+Wales&y=1976,https://m.media-amazon.com/images/M/MV5BMjIxNDYxMTk2MF5BMl5BanBnXkFtZTgwMjQxNjU3MTE@._V1_SX300.jpg
423,3682,Magnum Force,1973,https://www.omdbapi.com/?apikey=437defe6&t=Magnum+Force&y=1973,https://m.media-amazon.com/images/M/MV5BZGMwZTY5ZGUtYTQ4ZS00NDEyLWJjYTEtYzZhODkwMDQ5ZDlmXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_SX300.jpg
424,1007,The Apple Dumpling Gang,1975,https://www.omdbapi.com/?apikey=437defe6&t=The+Apple+Dumpling+Gang&y=1975,https://m.media-amazon.com/images/M/MV5BZTc5NDk1NDgtMThmYy00MWViLTk2ZjUtNTQyMDI1MDI0MDRjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
425,3753,The Patriot,2000,https://www.omdbapi.com/?apikey=437defe6&t=The+Patriot&y=2000,https://m.media-amazon.com/images/M/MV5BMTkzMjE4ODU0MV5BMl5BanBnXkFtZTYwNTI2OTk2._V1_SX300.jpg
426,3536,Keeping the Faith,2000,https://www.omdbapi.com/?apikey=437defe6&t=Keeping+the+Faith&y=2000,https://m.media-amazon.com/images/M/MV5BMTMxNzg3MzQ3Nl5BMl5BanBnXkFtZTYwOTY4Nzc5._V1_SX300.jpg
427,3565,Where the Heart Is,2000,https://www.omdbapi.com/?apikey=437defe6&t=Where+the+Heart+Is&y=2000,https://m.media-amazon.com/images/M/MV5BMGZkNjMxYWItYzRjZC00MzA2LWE0YWYtYjIzMmU2MTJiNmEyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
428,3717,Gone in 60 Seconds,2000,https://www.omdbapi.com/?apikey=437defe6&t=Gone+in+60+Seconds&y=2000,https://m.media-amazon.com/images/M/MV5BMTIwMzExNDEwN15BMl5BanBnXkFtZTYwODMxMzg2._V1_SX300.jpg
429,1569,My Best Friend's Wedding,1997,https://www.omdbapi.com/?apikey=437defe6&t=My+Best+Friend%27s+Wedding&y=1997,https://m.media-amazon.com/images/M/MV5BMzRiMGE2MmMtM2RhMy00OWNiLTljYTktOThmMmE1YjY1NjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
430,597,Pretty Woman,1990,https://www.omdbapi.com/?apikey=437defe6&t=Pretty+Woman&y=1990,https://m.media-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@._V1_SX300.jpg
431,1221,The Godfather: Part II,1974,https://www.omdbapi.com/?apikey=437defe6&t=The+Godfather%3A+Part+II&y=1974,https://m.media-amazon.com/images/M/MV5BMWMwMGQzZTItY2JlNC00OWZiLWIyMDctNDk2ZDQ2YjRjMWQ0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
432,1997,The Exorcist,1973,https://www.omdbapi.com/?apikey=437defe6&t=The+Exorcist&y=1973,https://m.media-amazon.com/images/M/MV5BYjhmMGMxZDYtMTkyNy00YWVmLTgyYmUtYTU3ZjcwNTBjN2I1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
433,474,In the Line of Fire,1993,https://www.omdbapi.com/?apikey=437defe6&t=In+the+Line+of+Fire&y=1993,https://m.media-amazon.com/images/M/MV5BMjdhYjRlMTgtNTMzOS00OTZlLWIxMjAtNjM4NGY0NGQxODM3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
434,861,Supercop,1992,https://www.omdbapi.com/?apikey=437defe6&t=Supercop&y=1992,https://m.media-amazon.com/images/M/MV5BMjA5OTFlN2EtYjI4NC00NjczLThlZDAtMTQxZWNiMzBkYzBlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
435,1573,Face/Off,1997,https://www.omdbapi.com/?apikey=437defe6&t=Face%2FOff&y=1997,https://m.media-amazon.com/images/M/MV5BYzFjNzIxMmEtMzY5NS00YTgzLTkwYWEtN2FjMmY0NmNkZWY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
436,111,Taxi Driver,1976,https://www.omdbapi.com/?apikey=437defe6&t=Taxi+Driver&y=1976,https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
437,3481,High Fidelity,2000,https://www.omdbapi.com/?apikey=437defe6&t=High+Fidelity&y=2000,https://m.media-amazon.com/images/M/MV5BMTgxMTI1ODYyOV5BMl5BanBnXkFtZTYwNjQyOTI3._V1_SX300.jpg
438,393,Street Fighter,1994,https://www.omdbapi.com/?apikey=437defe6&t=Street+Fighter&y=1994,https://m.media-amazon.com/images/M/MV5BY2JhYjUzYzAtMWFhMi00YzIyLTllZGQtMTAzNThkNTJhNTBmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg
439,3265,Hard-Boiled,1992,https://www.omdbapi.com/?apikey=3e0ee9be&t=Hard-Boiled&y=1992,"https://m.media-amazon.com/images/M/MV5BOTIzZGU4ZWMtYmNjMy00NzU0LTljMGYtZmVkMDYwN2U2MzYwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
440,555,True Romance,1993,https://www.omdbapi.com/?apikey=437defe6&t=True+Romance&y=1993,https://m.media-amazon.com/images/M/MV5BMDViNjFjOWMtZGZhMi00NmIyLThmYzktODA4MzJhZDZhMDc5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
441,1916,Buffalo 66,1998,https://www.omdbapi.com/?apikey=437defe6&t=Buffalo+66&y=1998,https://m.media-amazon.com/images/M/MV5BMWJkZDFhOTEtMzc5NS00ZmZjLWJmZDItODAzNzgxZjM4NWFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
442,2699,Arachnophobia,1990,https://www.omdbapi.com/?apikey=437defe6&t=Arachnophobia&y=1990,https://m.media-amazon.com/images/M/MV5BMjExNTcyMjI2Ml5BMl5BanBnXkFtZTgwMDgwNTg4NjE@._V1_SX300.jpg
443,2600,eXistenZ,1999,https://www.omdbapi.com/?apikey=437defe6&t=eXistenZ&y=1999,https://m.media-amazon.com/images/M/MV5BMmU1MTJkYWItMzM5Ny00NDgxLTgxOGEtNTkzNDdkZjkwNGI0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
444,25,Leaving Las Vegas,1995,https://www.omdbapi.com/?apikey=437defe6&t=Leaving+Las+Vegas&y=1995,https://m.media-amazon.com/images/M/MV5BNDg3MDM5NTI0MF5BMl5BanBnXkFtZTcwNDY0NDk0NA@@._V1_SX300.jpg
445,1059,William Shakespeare's Romeo and Juliet,1996,https://www.omdbapi.com/?apikey=437defe6&t=William+Shakespeare%27s+Romeo+and+Juliet&y=1996,"https://m.media-amazon.com/images/M/MV5BMGU4YmI1ZGQtZjExYi00M2E0LTgyYTAtNzQ5ZmVlMTk4NzUzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
446,1277,Cyrano de Bergerac,1990,https://www.omdbapi.com/?apikey=437defe6&t=Cyrano+de+Bergerac&y=1990,https://m.media-amazon.com/images/M/MV5BMTk1MTI5ODc3Nl5BMl5BanBnXkFtZTcwNjkyNDYyMQ@@._V1_SX300.jpg
447,1735,Great Expectations,1998,https://www.omdbapi.com/?apikey=437defe6&t=Great+Expectations&y=1998,https://m.media-amazon.com/images/M/MV5BMDFiODQ3ZmEtZDQwYS00ZmQ4LWIxYzItYzM2YmVhNDRmZmFiXkEyXkFqcGdeQXVyNTk5Nzg1NjQ@._V1_SX300.jpg
448,1393,Jerry Maguire,1996,https://www.omdbapi.com/?apikey=437defe6&t=Jerry+Maguire&y=1996,https://m.media-amazon.com/images/M/MV5BYTM0ZWNmZTUtOTVkZS00MTZiLTg3M2QtZjA0Y2RmOWM1NWEyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
449,1639,Chasing Amy,1997,https://www.omdbapi.com/?apikey=437defe6&t=Chasing+Amy&y=1997,https://m.media-amazon.com/images/M/MV5BZDM3MTg2MGUtZDM0MC00NzMwLWE5NjItOWFjNjA2M2I4YzgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
450,2329,American History X,1998,https://www.omdbapi.com/?apikey=437defe6&t=American+History+X&y=1998,https://m.media-amazon.com/images/M/MV5BZjA0MTM4MTQtNzY5MC00NzY3LWI1ZTgtYzcxMjkyMzU4MDZiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg
451,3252,Scent of a Woman,1992,https://www.omdbapi.com/?apikey=437defe6&t=Scent+of+a+Woman&y=1992,https://m.media-amazon.com/images/M/MV5BZTM3ZjA3NTctZThkYy00ODYyLTk2ZjItZmE0MmZlMTk3YjQwXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
452,2336,Elizabeth,1998,https://www.omdbapi.com/?apikey=437defe6&t=Elizabeth&y=1998,https://m.media-amazon.com/images/M/MV5BNWM4NmYwNTYtZDJhNS00YTIwLWJhNjAtNzAxNTEzMzAxN2ZiL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
453,2686,The Red Violin,1998,https://www.omdbapi.com/?apikey=3e0ee9be&t=The+Red+Violin&y=1998,https://m.media-amazon.com/images/M/MV5BYmZiMGI1ZWQtM2ZiOS00YWQ0LWEwYzMtODhhYTMwMzM5MjU4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
454,3250,Alive,1993,https://www.omdbapi.com/?apikey=437defe6&t=Alive&y=1993,https://m.media-amazon.com/images/M/MV5BOGU2ZjkzNTAtMGE0NS00N2RmLTg5YWItMDA5NjM4OWJlNWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
455,3148,The Cider House Rules,1999,https://www.omdbapi.com/?apikey=437defe6&t=The+Cider+House+Rules&y=1999,https://m.media-amazon.com/images/M/MV5BNmY5YzA4OTQtOTQzZS00NDZmLTlhNzQtNzk5NTIyZWE2ZjVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
456,337,What's Eating Gilbert Grape,1993,https://www.omdbapi.com/?apikey=437defe6&t=What%27s+Eating+Gilbert+Grape&y=1993,https://m.media-amazon.com/images/M/MV5BY2EyZDlhNjItODYzNi00Mzc3LWJjOWUtMTViODU5MTExZWMyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
457,58,The Postman,1994,https://www.omdbapi.com/?apikey=3e0ee9be&t=The+Postman&y=1994,"https://m.media-amazon.com/images/M/MV5BZmVhNWIzOTMtYmVlZC00ZDVmLWIyODEtODEzOTAxYjAwMzVlXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY268_CR2,0,182,268_AL_.jpg"
458,73,Les Misérables,1995,https://www.omdbapi.com/?apikey=437defe6&t=Les+Mis%C3%A9rables&y=1995,https://m.media-amazon.com/images/M/MV5BMTg1NzgyNTk0N15BMl5BanBnXkFtZTYwNjk4MDU5._V1_SX300.jpg
459,1673,Boogie Nights,1997,https://www.omdbapi.com/?apikey=437defe6&t=Boogie+Nights&y=1997,https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
460,1120,The People vs. Larry Flynt,1996,https://www.omdbapi.com/?apikey=437defe6&t=The+People+vs.+Larry+Flynt&y=1996,https://m.media-amazon.com/images/M/MV5BMTY3NjA3OTY2Nl5BMl5BanBnXkFtZTgwMjAyNjQxMTE@._V1_SX300.jpg
461,1411,Hamlet,1996,https://www.omdbapi.com/?apikey=437defe6&t=Hamlet&y=1996,https://m.media-amazon.com/images/M/MV5BM2U5OWM5NWQtZDYwZS00NmI3LTk4NDktNzcwZjYzNmEzYWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
462,538,Six Degrees of Separation,1993,https://www.omdbapi.com/?apikey=437defe6&t=Six+Degrees+of+Separation&y=1993,https://m.media-amazon.com/images/M/MV5BMTQ5ODk1NTI4NV5BMl5BanBnXkFtZTcwNDYzMjI3NA@@._V1_SX300.jpg
463,3246,Malcolm X,1992,https://www.omdbapi.com/?apikey=437defe6&t=Malcolm+X&y=1992,https://m.media-amazon.com/images/M/MV5BZDkzOTFmMTUtMmI2OS00MDE4LTg5YTUtODMwNDMzNmI5OGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
464,508,Philadelphia,1993,https://www.omdbapi.com/?apikey=437defe6&t=Philadelphia&y=1993,https://m.media-amazon.com/images/M/MV5BNDE0MWE1ZTMtOWFkMS00YjdiLTkwZTItMDljYjY3MjM0NTk5XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg
465,161,Crimson Tide,1995,https://www.omdbapi.com/?apikey=437defe6&t=Crimson+Tide&y=1995,https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
466,2324,Life Is Beautiful,1997,https://www.omdbapi.com/?apikey=3e0ee9be&t=Life+Is+Beautiful&y=1997,https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
467,2442,Hilary and Jackie,1998,https://www.omdbapi.com/?apikey=437defe6&t=Hilary+and+Jackie&y=1998,https://m.media-amazon.com/images/M/MV5BZjkyNjVmZmYtZmY4YS00MmZmLTllYmYtMzc0OThkNTUxZWZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
468,1840,He Got Game,1998,https://www.omdbapi.com/?apikey=437defe6&t=He+Got+Game&y=1998,https://m.media-amazon.com/images/M/MV5BMDEzZjM2ZmItODczNC00OGE3LWE3YTEtMTA3OWZiNTkwYmI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
469,524,Rudy,1993,https://www.omdbapi.com/?apikey=437defe6&t=Rudy&y=1993,https://m.media-amazon.com/images/M/MV5BZGUzMDU1YmQtMzBkOS00MTNmLTg5ZDQtZjY5Njk4Njk2MmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
470,1660,Eve's Bayou,1997,https://www.omdbapi.com/?apikey=437defe6&t=Eve%27s+Bayou&y=1997,https://m.media-amazon.com/images/M/MV5BNWRiYmM0MGItYjY3YS00ZGYwLTgxMTMtNzA4MjYzMzI3ZDY3XkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_SX300.jpg
471,1678,The Joy Luck Club,1993,https://www.omdbapi.com/?apikey=437defe6&t=The+Joy+Luck+Club&y=1993,https://m.media-amazon.com/images/M/MV5BYWY3MjZlZjItYzBlMy00OTY0LWJjN2QtNGU4ZTk2YzY2MzJlXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg
472,476,The Inkwell,1994,https://www.omdbapi.com/?apikey=437defe6&t=The+Inkwell&y=1994,https://m.media-amazon.com/images/M/MV5BMzNmNTc0YmQtMzAxOC00YzQ1LTg3ZTYtNTFlYzRlYjViMTRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
473,14,Nixon,1995,https://www.omdbapi.com/?apikey=437defe6&t=Nixon&y=1995,https://m.media-amazon.com/images/M/MV5BNzBlOWY0ZmEtZjdkYS00ZGU0LWEwN2YtYzBkNDM5ZDBjMmI1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
474,1682,The Truman Show,1998,https://www.omdbapi.com/?apikey=437defe6&t=The+Truman+Show&y=1998,https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
475,2712,Eyes Wide Shut,1999,https://www.omdbapi.com/?apikey=437defe6&t=Eyes+Wide+Shut&y=1999,https://m.media-amazon.com/images/M/MV5BMjA5NTUwNjI1N15BMl5BanBnXkFtZTYwOTE1ODc5._V1_SX300.jpg
476,650,Moll Flanders,1996,https://www.omdbapi.com/?apikey=437defe6&t=Moll+Flanders&y=1996,https://m.media-amazon.com/images/M/MV5BZDZlODcwNGUtN2JhNi00Njc2LWJmZjYtNWI2ZWE1MTUyNDFjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
477,2702,Summer of Sam,1999,https://www.omdbapi.com/?apikey=437defe6&t=Summer+of+Sam&y=1999,https://m.media-amazon.com/images/M/MV5BNjdjMDQ4ZjctYmQzNS00NjYwLWFhNTQtMGM0YmJjMmE5YmE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
478,253,Interview with the Vampire,1994,https://www.omdbapi.com/?apikey=437defe6&t=Interview+with+the+Vampire&y=1994,https://m.media-amazon.com/images/M/MV5BYThmYjJhMGItNjlmOC00ZDRiLWEzNjUtZjU4MjA3MzY0MzFmXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
479,1589,Cop Land,1997,https://www.omdbapi.com/?apikey=437defe6&t=Cop+Land&y=1997,https://m.media-amazon.com/images/M/MV5BNmNhMzI0NmQtMzU1OS00NzQzLTg0NzctZDJkODZlMjU3OTc5XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg
480,345,The  Queen of the Desert Adventures of Priscilla,1994,https://www.omdbapi.com/?apikey=437defe6&t=The++Queen+of+the+Desert+Adventures+of+Priscilla&y=1994,"https://m.media-amazon.com/images/M/MV5BMTc5MDU1NzcyN15BMl5BanBnXkFtZTcwMDA0ODYyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
481,1621,Soul Food,1997,https://www.omdbapi.com/?apikey=437defe6&t=Soul+Food&y=1997,https://m.media-amazon.com/images/M/MV5BMTA1ODE4N2EtM2Q0MS00MTA4LTg2ZTctYWNjMTY2NzYxYmE0XkEyXkFqcGdeQXVyNzUwMjYzMjA@._V1_SX300.jpg
482,1810,Primary Colors,1998,https://www.omdbapi.com/?apikey=437defe6&t=Primary+Colors&y=1998,https://m.media-amazon.com/images/M/MV5BOTk5OWE1ZWItYWMxZC00Yzc3LTk2YjctZjAzYWViZDk5YjIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
483,2541,Cruel Intentions,1999,https://www.omdbapi.com/?apikey=437defe6&t=Cruel+Intentions&y=1999,https://m.media-amazon.com/images/M/MV5BMjMxNjM5OTQ2M15BMl5BanBnXkFtZTgwNjUxNzYxMTE@._V1_SX300.jpg
484,1693,Amistad,1997,https://www.omdbapi.com/?apikey=437defe6&t=Amistad&y=1997,https://m.media-amazon.com/images/M/MV5BODFmYjRmMmItMzA1OS00YTJmLTlmZTItYzI4NjAzNzMzYjc5XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
485,269,My Crazy Life,1993,https://www.omdbapi.com/?apikey=3e0ee9be&t=My+Crazy+Life&y=1993,"https://m.media-amazon.com/images/M/MV5BOWNhOWRhZGItZTdmNC00YjMyLTk2MzYtYjZjMDUwYmQ4NTljXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY268_CR2,0,182,268_AL_.jpg"
486,151,Rob Roy,1995,https://www.omdbapi.com/?apikey=437defe6&t=Rob+Roy&y=1995,https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_SX300.jpg
487,454,The Firm,1993,https://www.omdbapi.com/?apikey=437defe6&t=The+Firm&y=1993,https://m.media-amazon.com/images/M/MV5BMTgxMjM5NDYwM15BMl5BanBnXkFtZTgwODkzMzk5MDE@._V1_SX300.jpg
488,465,Heaven & Earth,1993,https://www.omdbapi.com/?apikey=437defe6&t=Heaven+%26+Earth&y=1993,https://m.media-amazon.com/images/M/MV5BYTkyMmNiMjItYzJlZi00NzI5LTg4NmEtMzFjODgxMjMxNzk2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
